filename,type,title,description,source_url,body_excerpt
arxiv_2410.05629_e91b0436.pdf,pdf,arxiv:2410.05629,,https://arxiv.org/abs/2410.05629v1,"Published as a conference paper at ICLR 2025 V ECTOR -ICL: I N - CONTEXT L EARNING WITH C ON - TINUOUS V ECTOR R EPRESENTATIONS Yufan Zhuang1 , Chandan Singh2 , Liyuan Liu2 , Jingbo Shang1 , and Jianfeng Gao2 1 2 UC San Diego Microsoft Research A BSTRACT arXiv:2410.05629v2 [cs.CL] 19 Feb 2025 Large language models (LLMs) have shown remarkable in-context learning (ICL) capabilities on textual data. We explore whether these capabilities can be ex- tended to continuous vectors from diverse domains, obtained from black-box pre- trained encoders. By aligning input data with an LLM’s embedding space through lightweight projectors, we observe that LLMs can effectively process and learn from these projected vectors, which we term Vector-ICL. In particular, we find that pretraining projectors with "
arxiv_2410.07095_505cb777.pdf,pdf,arxiv:2410.07095,,https://arxiv.org/pdf/2410.07095,"Published as a conference paper at ICLR 2025 MLE- BENCH : E VALUATING M ACHINE L EARNING AGENTS ON M ACHINE L EARNING E NGINEERING Chan Jun Shern* , Neil Chowdhury*,† , Oliver Jaffe* , James Aung* , Dane Sherburn* , Evan Mays* , Giulio Starace* , Kevin Liu, Leon Maksin, Tejal Patwardhan, Lilian Weng† , Aleksander Madry ˛ OpenAI arXiv:2410.07095v6 [cs.CL] 26 Feb 2025 A BSTRACT We introduce MLE-bench, a benchmark for measuring how well AI agents per- form at machine learning engineering. To this end, we curate 75 ML engineering- related competitions from Kaggle, creating a diverse set of challenging tasks that test real-world ML engineering skills such as training models, preparing datasets, and running experiments. We establish human baselines for each competition using Kaggle’s publicly av"
arxiv_2410.08827_c1f30091.pdf,pdf,arxiv:2410.08827,,https://arxiv.org/abs/2410.08827,"D O U NLEARNING M ETHODS R EMOVE I NFORMATION FROM L ANGUAGE M ODEL W EIGHTS ? Aghyad Deeb Fabien Roger MATS, Harvard University Anthropic1 aghyad.deeb.2002@gmail.com fabien.d.roger@gmail.com A BSTRACT arXiv:2410.08827v3 [cs.LG] 7 Feb 2025 Large Language Models’ knowledge of how to perform cyber-security attacks, create bioweapons, and manipulate humans poses risks of misuse. Previous work has proposed methods to unlearn this knowledge. Historically, it has been unclear whether unlearning techniques are removing information from the model weights or just making it harder to access. To disentangle these two objectives, we pro- pose an adversarial evaluation method to test for the removal of information from model weights: we give an attacker access to some facts that were supposed to be rem"
arxiv_2410.09024_0f07054d.pdf,pdf,arxiv:2410.09024,,https://arxiv.org/abs/2410.09024,"Published as a conference paper at ICLR 2025 AGENT H ARM : A B ENCHMARK FOR M EASURING H ARMFULNESS OF LLM AGENTS Maksym Andriushchenko1,†,∗ , Alexandra Souly2,∗ Mateusz Dziemian1 , Derek Duenas1 , Maxwell Lin1 , Justin Wang1 , Dan Hendrycks1,§ , Andy Zou1,¶,§ , Zico Kolter1,¶ , Matt Fredrikson1,¶,∗ Eric Winsor2 , Jerome Wynne2 , Yarin Gal2,♯ , Xander Davies2,♯,∗ 1 Gray Swan AI, 2 UK AI Security Institute, ∗ Core contributor arXiv:2410.09024v3 [cs.LG] 18 Apr 2025 A BSTRACT The robustness of LLMs to jailbreak attacks, where users design prompts to cir- cumvent safety measures and misuse model capabilities, has been studied primar- ily for LLMs acting as simple chatbots. Meanwhile, LLM agents—which use external tools and can execute multi-stage tasks—may pose a greater risk if mis- used, but"
arxiv_2410.09114_ce9a2497.pdf,pdf,arxiv:2410.09114,,https://arxiv.org/pdf/2410.09114,"Apart Research C ATASTROPHIC C YBER C APABILITIES B ENCHMARK (3CB): ROBUSTLY E VALUATING LLM AGENT C YBER O FFENSE C APABILITIES Andrey Anurin△* Jonathan Ng△* Kibo Schaffer Jason Schreiber* Esben Kran△* * Apart Research △ Equal contribution arXiv:2410.09114v2 [cs.CR] 2 Nov 2024 A BSTRACT LLM agents have the potential to revolutionize defensive cyber operations, but their offensive capabilities are not yet fully understood. To prepare for emerging threats, model developers and governments are evaluating the cyber capabilities of foundation models. However, these assessments often lack transparency and a comprehensive focus on offensive capabilities. In response, we introduce the Catastrophic Cyber Capabilities Benchmark (3CB), a novel framework designed to rigorously assess the real-world o"
arxiv_2410.13215_fb4ba518.pdf,pdf,arxiv:2410.13215,,https://arxiv.org/abs/2410.13215,"Preprint BALANCING L ABEL Q UANTITY AND Q UALITY FOR S CALABLE E LICITATION Alex Mallen & Nora Belrose EleutherAI {alex,nora}@eleuther.ai A BSTRACT arXiv:2410.13215v2 [cs.LG] 21 Oct 2024 Scalable oversight studies methods of training and evaluating AI systems in do- mains where human judgment is unreliable or expensive, such as scientific research and software engineering in complex codebases. Most work in this area has focused on methods of improving the quality of labels. Recent work by Burns et al. (2023) considers the complementary problem of training models with low-quality labels, finding that large pretrained models often have an inductive bias towards producing correct answers. In practice, however, neither label quantity nor quality is fixed: practitioners face a quantity-quality "
arxiv_2410.13722_5c649617.pdf,pdf,arxiv:2410.13722,,https://arxiv.org/abs/2410.13722v1,"P ERSISTENT P RE - TRAINING P OISONING OF LLM S Yiming Zhang1,3∗ Javier Rando2,3∗ Ivan Evtimov3 Jianfeng Chi3 Eric Michael Smith3 Nicholas Carlini4† Florian Tramèr2† Daphne Ippolito1,4† 1 2 3 4 Carnegie Mellon University ETH Zurich Meta Google DeepMind A BSTRACT Large language models are pre-trained on uncurated text datasets consisting of tril- arXiv:2410.13722v1 [cs.CR] 17 Oct 2024 lions of tokens scraped from the Web. Prior work has shown that: (1) web-scraped pre-training datasets can be practically poisoned by malicious actors; and (2) ad- versaries can compromise language models after poisoning fine-tuning datasets. Our work evaluates for the first time whether language models can also be com- promised during pre-training, with a focus on the persistence of pre-training at- tacks af"
arxiv_2410.13787_cb17e218.pdf,pdf,arxiv:2410.13787,,https://arxiv.org/abs/2410.13787,"L OOKING I NWARD : L ANGUAGE M ODELS C AN L EARN A BOUT T HEMSELVES BY I NTROSPECTION Felix J Binder∗ James Chua∗ Tomek Korbak Henry Sleight John Hughes UC San Diego Truthful AI Independent MATS Program Speechmatics Stanford University Robert Long Ethan Perez Miles Turpin Owain Evans Eleos AI Anthropic Scale AI UC Berkeley New York University Truthful AI arXiv:2410.13787v1 [cs.CL] 17 Oct 2024 A BSTRACT Humans acquire knowledge by observing the external world, but also by intro- spection. Introspection gives a person privileged access to their current state of mind (e.g., thoughts and feelings) that is not accessible to external observers. Can LLMs introspect? We define introspection as acquiring knowledge that is not con- tained in or derived from training data but instead originates from "
arxiv_2410.21514_b1ff2e52.pdf,pdf,arxiv:2410.21514,,https://arxiv.org/abs/2410.21514,"Sabotage Evaluations for Frontier Models Joe Benton, Misha Wagner, Eric Christiansen, Cem Anil, Ethan Perez, Jai Srivastav, Esin Durmus, Deep Ganguli, Shauna Kravec, Buck Shlegeris*, Jared Kaplan, Holden Karnofsky† , Evan Hubinger, Roger Grosse, arXiv:2410.21514v1 [cs.LG] 28 Oct 2024 Samuel R. Bowman, David Duvenaud Abstract Sufficiently capable models could subvert human oversight and decision- making in important contexts. For example, in the context of AI develop- ment, models could covertly sabotage efforts to evaluate their own danger- ous capabilities, to monitor their behavior, or to make decisions about their deployment. We refer to this family of abilities as sabotage capabilities. We develop a set of related threat models and evaluations. These evaluations are designed to provide"
arxiv_2411.00640_7fa1cbc8.pdf,pdf,arxiv:2411.00640,,https://arxiv.org/abs/2411.00640v1,"Adding Error Bars to Evals: A Statistical Approach to Language Model Evaluations Evan Miller Anthropic evanmiller@anthropic.com arXiv:2411.00640v1 [stat.AP] 1 Nov 2024 November 4, 2024 Abstract Evaluations are critical for understanding the capabilities of large language models (LLMs). Fundamentally, evaluations are experiments; but the literature on evaluations has largely ig- nored the literature from other sciences on experiment analysis and planning. This article shows researchers with some training in statistics how to think about and analyze data from language model evaluations. Conceptualizing evaluation questions as having been drawn from an unseen super-population, we present formulas for analyzing evaluation data, mea- suring differences between two models, and planning an evalua"
arxiv_2411.03336_8f4c9ea6.pdf,pdf,arxiv:2411.03336,,https://arxiv.org/abs/2411.03336,"2024-11-08 Towards evaluations-based safety cases for AI scheming Mikita Balesni Apollo Research mikita@apolloresearch.ai Marius Hobbhahn Apollo Research David Lindner Independent Alexander Meinke Apollo Research Tomek Korbak UK AI Safety Institute Joshua Clymer METR Buck Shlegeris Redwood Research arXiv:2411.03336v2 [cs.CR] 7 Nov 2024 Jérémy Scheurer Apollo Research Charlotte Stix Apollo Research Rusheb Shah Apollo Research Nicholas Goldowsky-Dill Apollo Research Dan Braun Apollo Research Bilal Chughtai Apollo Research Owain Evans UC Berkeley, Truthful AI Daniel Kokotajlo Independent Lucius Bushnaq Apollo Research A BSTRACT We sketch how developers of frontier AI systems could construct a structured rationale – a ‘safety case’ – that an AI system is unlikely to cause catastrophic outcomes"
arxiv_2411.04872_efc4b605.pdf,pdf,arxiv:2411.04872,,https://arxiv.org/abs/2411.04872,"F RONTIER M ATH : A B ENCHMARK FOR E VALUATING A DVANCED M ATHEMATICAL R EASONING IN AI Elliot Glazer1†‡ , Ege Erdil1† , Tamay Besiroglu1† , Diego Chicharro2‡ , Evan Chen3‡ , Alex Gunning4‡ , Caroline Falkman Olsson1 , Jean-Stanislas Denain1 , Anson Ho1 , Emily de Oliveira Santos5‡ , Olli Järviniemi† , Matthew Barnett1 , Robert Sandler1 , Matej Vrzala1 , Jaime Sevilla1 , Qiuyu Ren6‡ , Elizabeth Pratt6‡ , Lionel Levine7‡ , Grant Barkley8‡ , Natalie Stewart8‡ , Bogdan Grechuk9‡ , Tetiana Grechuk9‡ , Shreepranav Varma Enugandla6‡ , Mark Wildon10‡ , Terence Coelho15‡ , Ahsan Z. Khan8‡ , Will Brian11‡ , Pedro Teixeira12‡ , Vinh-Kha Le6‡ , Jan Jurka13‡ , arXiv:2411.04872v7 [cs.AI] 23 Dec 2025 Johannes Schmitt16‡ , Sai Sanjeev Balakrishnan6‡ , Peisheng Yu6‡ , David Brodsky14‡ , Razzi Masroor3‡ , "
arxiv_2411.07494_f9b96b70.pdf,pdf,arxiv:2411.07494,,https://arxiv.org/abs/2411.07494v1,"R APID R ESPONSE : M ITIGATING LLM JAILBREAKS WITH A F EW E XAMPLES Alwin Peng1,*, Julian Michael2, Henry Sleight3, Ethan Perez1, Mrinank Sharma1 A BSTRACT arXiv:2411.07494v1 [cs.CL] 12 Nov 2024 As large language models (LLMs) grow more powerful, ensuring their safety against misuse becomes crucial. While researchers have focused on developing robust defenses, no method has yet achieved complete invulnerability to attacks. We propose an alternative approach: instead of seeking perfect adversarial ro- bustness, we develop rapid response techniques to look to block whole classes of jailbreaks after observing only a handful of attacks. To study this setting, we develop RapidResponseBench, a benchmark that measures a defense’s robustness against various jailbreak strategies after adapting to a"
arxiv_2411.12990_0ca66ea8.pdf,pdf,arxiv:2411.12990,,https://arxiv.org/abs/2411.12990,"BetterBench: Assessing AI Benchmarks, Uncovering Issues, and Establishing Best Practices Anka Reuel ∗ Amelia Hardy∗ Chandler Smith Stanford University Stanford University Northeastern University arXiv:2411.12990v1 [cs.AI] 20 Nov 2024 Max Lamparth Malcolm Hardy Mykel J. Kochenderfer Stanford University Stanford University Stanford University Abstract AI models are increasingly prevalent in high-stakes environments, necessitating thorough assessment of their capabilities and risks. Benchmarks are popular for measuring these attributes and for comparing model performance, tracking progress, and identifying weaknesses in foundation and non-foundation models. They can inform model selection for downstream tasks and influence policy initiatives. However, not all benchmarks are the same: their qu"
arxiv_2411.16035_85d08627.pdf,pdf,arxiv:2411.16035,,https://arxiv.org/abs/2411.16035,"Published as a conference paper at COLM 2024 Predicting Emergent Capabilities by Finetuning Charlie Snell Eric Wallace Dan Klein Sergey Levine University of California, Berkeley Abstract A fundamental open challenge in modern LLM scaling is the lack of un- derstanding around emergent capabilities. In particular, language model arXiv:2411.16035v1 [cs.LG] 25 Nov 2024 pretraining loss is known to be highly predictable as a function of compute. However, downstream capabilities are far less predictable—sometimes even exhibiting emergent jumps—which makes it challenging to anticipate the capabilities of future models. In this work, we first pose the task of emergence prediction: given access to current LLMs that have random few- shot accuracy on a task, can we predict whether future models (GPT-"
arxiv_2412.00586_a96c5ca8.pdf,pdf,arxiv:2412.00586,,https://arxiv.org/abs/2412.00586,"Evaluating Large Language Models’ Capability to Launch Fully Automated Spear Phishing Campaigns: Validated on Human Subjects Fred Heiding† , Simon Lermen§ , Andrew Kao† , Bruce Schneier† , Arun Vishwanath‡ † Harvard Kennedy School § Independent ‡ Avant Research Group arXiv:2412.00586v1 [cs.CR] 30 Nov 2024 Abstract—In this paper, we evaluate the capability of large model-powered AI assistants like ChatGPT1 and Claude2 language models to conduct personalized phishing attacks and have become commonplace in everyday activities worldwide. compare their performance with human experts and AI models By January 2023, ChatGPT had become the fastest-growing from last year. We include four email groups with a combined consumer software application in history, gaining over 100 total of 101 participants"
arxiv_2412.01946_f578f0c5.pdf,pdf,arxiv:2412.01946,,https://arxiv.org/abs/2412.01946,"The Reality of AI and Biorisk Aidan Peppin Anka Reuel1 Stephen Casper Cohere For AI Stanford University MIT aidanpeppin@cohere.com Elliot Jones Andrew Strait Usman Anwar Ada Lovelace Institute Ada Lovelace Institute University of Cambridge arXiv:2412.01946v3 [cs.AI] 2 Jan 2025 Anurag Agrawal Sayash Kapoor Sanmi Koyejo Ashoka University Princeton University Stanford University Marie Pellat Rishi Bommasani1 Nick Frosst Mistral AI Stanford University Cohere and Cohere For AI Sara Hooker Cohere For AI sarahooker@cohere.com Abstract To accurately and conﬁdently answer the question ""could an AI model or system increase biorisk”, it is necessary to have both a sound theoretical threat model for how AI models or systems could increase biorisk and a robust method for testing that threat model. This"
