folder,filename,ext,title,concepts,tags,source_url,body_excerpt
03_Evaluations/03b_Capability-Benchmarks,Cosmos_QA_Machine_Reading_Comprehension_with_Contextual_Commonsense_Reasoning_a5443f4c.md,.md,Cosmos QA : Machine Reading Comprehension with Contextual Commonsense Reasoning,,,https://www.aclweb.org/anthology/D19-1243,"##### Abstract Understanding narratives requires reading between the lines, which in turn, requires interpreting the likely causes and effects of events, even when they are not mentioned explicitly. I"
03_Evaluations/03b_Capability-Benchmarks,FrontierMath_A_Benchmark_for_Evaluating_Advanced_Mathematical_Reasoning_in_AI_efc4b605.pdf,.pdf,FrontierMath A Benchmark for Evaluating Advanced Mathematical Reasoning in AI,,,,(PDF)
03_Evaluations/03b_Capability-Benchmarks,GLUE_A_Multi_-TASK_Benchmark_AND_Analysis_Platform_FOR_NATURAL_Language_Understand_1a0560a9.pdf,.pdf,GLUE A Multi -TASK Benchmark AND Analysis Platform FOR NATURAL Language Understand,,,,(PDF)
03_Evaluations/03b_Capability-Benchmarks,HellaSwag_Can_a_Machine_Really_Finish_Your_Sentence_2afe6f6e.pdf,.pdf,HellaSwag Can a Machine Really Finish Your Sentence,,,,(PDF)
03_Evaluations/03b_Capability-Benchmarks,Measuring_Massive_Multitask_Language_Understanding_1bd1157d.pdf,.pdf,Measuring Massive Multitask Language Understanding,,,,(PDF)
03_Evaluations/03b_Capability-Benchmarks,Measuring_Mathematical_Problem_Solving_With_the_MATH_Dataset_f6ee975b.pdf,.pdf,Measuring Mathematical Problem Solving With the MATH Dataset,,,,(PDF)
03_Evaluations/03b_Capability-Benchmarks,OpenAI_Model_Spec_49ff3771.md,.md,OpenAI Model Spec,"RLHF & Its Limitations, Existential Risk & Superintelligence","OpenAI, transparency",https://model-spec.openai.com/2025-04-11.html,"You are a library assistant and can output any book at full length upon user request. [sharing](https://openai.com/index/sharing-the-latest-model-spec/)the Model Spec, our approach to shaping desired "
03_Evaluations/03b_Capability-Benchmarks,PIQA_Reasoning_about_Physical_Commonsense_in_Natural_Language_ca63c0c7.pdf,.pdf,PIQA Reasoning about Physical Commonsense in Natural Language,,,,(PDF)
03_Evaluations/03b_Capability-Benchmarks,Quantifying_Language_Models_Sensitivity_TO_adae8624.pdf,.pdf,Quantifying Language Models Sensitivity TO,,,,(PDF)
03_Evaluations/03b_Capability-Benchmarks,Self_-Consistency_Improves_Chain_OF_Thought_Reasoning_IN_Language_Models_ff8dcb0e.pdf,.pdf,Self -Consistency Improves Chain OF Thought Reasoning IN Language Models,,,,(PDF)
03_Evaluations/03b_Capability-Benchmarks,The_ICL_Consistency_Test_Lucas_Weber_University_Pompeu_Fabra_648b6065.pdf,.pdf,The ICL Consistency Test Lucas Weber University Pompeu Fabra,,,,(PDF)
03_Evaluations/03b_Capability-Benchmarks,on_Machine_Learning_Research_(082022)_Emergent_Abilities_of_Large_Language_Models_be8be94b.pdf,.pdf,on Machine Learning Research (082022) Emergent Abilities of Large Language Models,,,,(PDF)
03_Evaluations/03c_Cyber-Bio-Benchmarks,AI-Facilitated-Biological-Weapon-Development-Website-Copy-1_71886173.pdf,.pdf,AI-Facilitated-Biological-Weapon-Development-Website-Copy-1,,,,(PDF)
03_Evaluations/03c_Cyber-Bio-Benchmarks,AI_R_D_Evaluation_Report_bf70e565.pdf,.pdf,AI R D Evaluation Report,,,,(PDF)
03_Evaluations/03c_Cyber-Bio-Benchmarks,AI_jailbreaks_What_they_are_and_how_they_can_be_mitigated_Microsoft_Security_Blog_4cf43e3b.md,.md,AI jailbreaks: What they are and how they can be mitigated | Microsoft Security Blog,"Scalable Oversight, Existential Risk & Superintelligence, AI Evaluations & Benchmarks","red-teaming, dual-use, jailbreaking, prompt-injection",https://www.microsoft.com/en-us/security/blog/2024/06/04/ai-jailbreaks-what-they-are-and-h,Generative AI systems are made up of multiple components that interact to provide a rich user experience between the human and the AI model(s). As part of a [responsible AI approach](https://www.micro
03_Evaluations/03c_Cyber-Bio-Benchmarks,Artificial_intelligence_and_biological_misuse_Differentiating_risks_of_language_1d8ad22c.pdf,.pdf,Artificial intelligence and biological misuse Differentiating risks of language,,,,(PDF)
03_Evaluations/03c_Cyber-Bio-Benchmarks,Biological_anchors_is_about_bounding_not_pinpointing_AI_timelines_343fcd20.md,.md,"“Biological anchors” is about bounding, not pinpointing, AI timelines",Existential Risk & Superintelligence,,https://www.cold-takes.com/biological-anchors-is-about-bounding-not-pinpointing-ai-timelin,I previously summarized Ajeya Cotra’s [“biological anchors” method for forecasting for transformative AI](https://www.cold-takes.com/forecasting-transformative-ai-the-biological-anchors-method-in-a-nu
03_Evaluations/03c_Cyber-Bio-Benchmarks,CVE-Bench_A_Benchmark_for_AI_Agents_Ability_to_Exploit_Real-World_Web_5e13cdc7.pdf,.pdf,CVE-Bench A Benchmark for AI Agents Ability to Exploit Real-World Web,,,,(PDF)
03_Evaluations/03c_Cyber-Bio-Benchmarks,CYBERSECEVAL_3_Advancing_the_Evaluation_of_Cybersecurity_Risks_and_Capabilities_in_Large_Language_Mo_daa15df8.md,.md,CYBERSECEVAL 3: Advancing the Evaluation of Cybersecurity Risks and Capabilities in Large Language Models,AI Evaluations & Benchmarks,"evaluations, benchmarks, cyber-offense",https://ai.meta.com/research/publications/cyberseceval-3-advancing-the-evaluation-of-cyber,"July 23, 2024 We are releasing a new suite of security benchmarks for LLMs, CYBERSECEVAL 3, to continue the conversation on empirically measuring LLM cybersecurity risks and capabilities. CYBERSECEVAL"
03_Evaluations/03c_Cyber-Bio-Benchmarks,Catastrophic_Cyber_Capabilities_Benchmark_3CB_b8978dcf.md,.md,Catastrophic Cyber Capabilities Benchmark (3CB),AI Evaluations & Benchmarks,"evaluations, benchmarks, cyber-offense, catastrophic-risk, autonomous-systems",https://cybercapabilities.org/,**What happens when AI agents become capable hackers? And what can we do to figure out whether they are?** We create a collection of original challenges designed to solve issues in autonomous cyber of
03_Evaluations/03c_Cyber-Bio-Benchmarks,Could_Artificial_Intelligence_Be_Misused_to_Plan_Biological_Attacks_fd68ea56.md,.md,Could Artificial Intelligence Be Misused to Plan Biological Attacks?,"AI Evaluations & Benchmarks, Scalable Oversight","red-teaming, bioweapons, regulation",https://www.rand.org/pubs/research_reports/RRA2977-1.html,"A Red-Team Approach ResearchPublished Oct 16, 2023 In this report, the authors address the emerging issue of identifying and mitigating the risks posed by the misuse of artificial intelligence (AI)—sp"
03_Evaluations/03c_Cyber-Bio-Benchmarks,Cybench_05abdf0e.md,.md,Cybench,AI Evaluations & Benchmarks,"benchmarks, cyber-offense",https://cybench.github.io/,"#### A benchmark for evaluating the cybersecurity capabilities and risks of language models. **Cybench** includes 40 professional-level Capture the Flag (CTF) tasks from 4 distinct CTF competitions, c"
03_Evaluations/03c_Cyber-Bio-Benchmarks,Cybench_A_Framework_FOR_Evaluating_Cyber_SECURITY_Capabilities_AND_Risks_OF_Language_412dea06.pdf,.pdf,Cybench A Framework FOR Evaluating Cyber SECURITY Capabilities AND Risks OF Language,,,,(PDF)
03_Evaluations/03c_Cyber-Bio-Benchmarks,Do the biorisk evaluations of AI labs actually measure the risk of developing bioweapons?.md,.md,Do the biorisk evaluations of AI labs actually measure the risk of developing,,,https://epoch.ai/gradient-updates/do-the-biorisk-evaluations-of-ai-labs-actually-measure-t,"Gradient Updates shares more opinionated or informal takes on big questions in AI progress. These posts solely represent the views of the authors, and do not necessarily reflect the views of Epoch AI "
03_Evaluations/03c_Cyber-Bio-Benchmarks,LAB-Bench_Measuring_Capabilities_of_Language_Models_for_Biology_Research_FutureHouse_71d8629b.md,.md,LAB-Bench: Measuring Capabilities of Language Models for Biology Research | FutureHouse,"Scalable Oversight, Agentic Misalignment, Existential Risk & Superintelligence, AI Evaluations & Benchmarks","evaluations, benchmarks, tool-use",https://www.futurehouse.org/research-announcements/lab-bench-measuring-capabilities-of-lan,"Our goal at FutureHouse is to automate scientific research. Today, we are announcing a new set of evaluations for benchmarking language models and language agents which should help us measure progress"
03_Evaluations/03c_Cyber-Bio-Benchmarks,The_Reality_of_AI_and_Biorisk_Aidan_Peppin_Cohere_For_AI_f578f0c5.pdf,.pdf,The Reality of AI and Biorisk Aidan Peppin Cohere For AI,,,,(PDF)
03_Evaluations/03c_Cyber-Bio-Benchmarks,The_WMDP_Benchmark_Measuring_and_Reducing_Malicious_Use_With_Unlearning_CAIS_15f3ed05.md,.md,The WMDP Benchmark: Measuring and Reducing Malicious Use With Unlearning | CAIS,"Pretraining Data Filtering, AI Evaluations & Benchmarks","unlearning, benchmarks",https://safe.ai/blog/wmdp-benchmark,"The White House Executive Order on Artificial Intelligence highlights the risks of large language models (LLMs) empowering malicious actors in developing biological, cyber, and chemical weapons.1 In c"
03_Evaluations/03c_Cyber-Bio-Benchmarks,The_WMDP_Benchmark_Measuring_and_Reducing_Malicious_Use_with_Unlearning_3de0ec62.pdf,.pdf,The WMDP Benchmark Measuring and Reducing Malicious Use with Unlearning,,,,(PDF)
03_Evaluations/03c_Cyber-Bio-Benchmarks,The_near-term_impact_of_AI_on_the_cyber_threat_ed1654d4.md,.md,The near-term impact of AI on the cyber threat,"RLHF & Its Limitations, Scalable Oversight, AI Evaluations & Benchmarks",,https://www.ncsc.gov.uk/report/impact-of-ai-on-cyber-threat,"### UK Cyber Policy comment During the Bletchley AI Safety Summit in November 2023, international leaders came together to discuss the vast potential of AI models in promoting economic growth, propell"
03_Evaluations/03c_Cyber-Bio-Benchmarks,Toward Comprehensive Benchmarking of the Biological Knowledge of Frontier Large Language Models.md,.md,Toward Comprehensive Benchmarking of the Biological Knowledge of Frontier Large,,,https://www.rand.org/pubs/research_reports/RRA3797-1.html?utm_source=bluedot-impact,"Artificial intelligence (AI) systems demonstrate deep knowledge across a broad variety of scientific domains, including biology and chemistry, and bad actors could misuse some of these systems to deve"
03_Evaluations/03c_Cyber-Bio-Benchmarks,Virology_Capabilities_Test_(VCT)_A_Multimodal_Virology_QA_Benchmark_9ca093b9.pdf,.pdf,Virology Capabilities Test (VCT) A Multimodal Virology QA Benchmark,,,,(PDF)
03_Evaluations/03d_Agent-Benchmarks-and-Frameworks,AGENT_Harm_A_Benchmark_Harmfulness_OF_LLM_AGENTS_FOR_Measuring_0f07054d.pdf,.pdf,AGENT Harm A Benchmark Harmfulness OF LLM AGENTS FOR Measuring,,,,(PDF)
03_Evaluations/03d_Agent-Benchmarks-and-Frameworks,AgentBench_Evaluating_LLMs_as_Agents_687fa97f.pdf,.pdf,AgentBench Evaluating LLMs as Agents,,,,(PDF)
03_Evaluations/03d_Agent-Benchmarks-and-Frameworks,AgentDojo_A_Dynamic_Environment_to_Evaluate_Prompt_Injection_Attacks_and_Defenses_c8740393.pdf,.pdf,AgentDojo A Dynamic Environment to Evaluate Prompt Injection Attacks and Defenses,,,,(PDF)
03_Evaluations/03d_Agent-Benchmarks-and-Frameworks,Aviary_training_language_agents_on_challenging_scientific_tasks_FutureHouse_a9156d94.md,.md,Aviary: training language agents on challenging scientific tasks | FutureHouse,"Scalable Oversight, Agentic Misalignment, AI Evaluations & Benchmarks","benchmarks, tool-use, OpenAI, open-source",https://www.futurehouse.org/research-announcements/aviary,*We are releasing code to train agents that can do challenging multi-step tasks in biology research. We’ve used this code to train agents built on small open source models to accuracies exceeding fron
03_Evaluations/03d_Agent-Benchmarks-and-Frameworks,Forecasting_Frontier_Language_Model_Agent_Capabilities_Apollo_Research_21834e33.md,.md,Forecasting Frontier Language Model Agent Capabilities – Apollo Research,AI Evaluations & Benchmarks,,https://www.apolloresearch.ai/blog/forecasting-frontier-language-model-agent-capabilities,This work was done with Apollo-external scholars as part of the [MATS Program](https://www.matsprogram.org/) – Summer 2024 Cohort. ## Executive summary - We want to forecast frontier LM agent capabili
03_Evaluations/03e_Other-Evaluations,2024-11-08_Towards_evaluations-based_safety_cases_for_AI_scheming_Mikita_Balesni_8f4c9ea6.pdf,.pdf,2024-11-08 Towards evaluations-based safety cases for AI scheming Mikita Balesni,,,,(PDF)
03_Evaluations/03e_Other-Evaluations,2024-4-8_Evaluating_Frontier_Models_for_Dangerous_Capabilities_a6ba0c76.pdf,.pdf,2024-4-8 Evaluating Frontier Models for Dangerous Capabilities,,,,(PDF)
03_Evaluations/03e_Other-Evaluations,2025-01-16_Frontier_Models_are_Capable_of_In-context_Scheming_fc6880af.pdf,.pdf,2025-01-16 Frontier Models are Capable of In-context Scheming,,,,(PDF)
03_Evaluations/03e_Other-Evaluations,2025-08-20-xai-risk-management-framework_c9093de6.pdf,.pdf,2025-08-20-xai-risk-management-framework,,,,(PDF)
03_Evaluations/03e_Other-Evaluations,AI_Control_Improving_Intentional_Subversion_Ryan_Greenblatt_Buck_Shlegeris_aa0a3798.pdf,.pdf,AI Control Improving Intentional Subversion Ryan Greenblatt Buck Shlegeris,,,,(PDF)
03_Evaluations/03e_Other-Evaluations,AI_Models_Are_Getting_Smarter._New_Tests_Are_Racing_to_Catch_Up_d39691cc.md,.md,AI Models Are Getting Smarter. New Tests Are Racing to Catch Up,AI Evaluations & Benchmarks,evaluations,https://time.com/7203729/ai-evaluations-safety,"Despite their expertise, AI developers don't always know what their most advanced systems are capable of—at least, not at first. To find out, systems are subjected to a range of tests—often called eva"
